Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
DALYs,Global,Male,All ages,Ischemic heart disease,All risk factors,Number,2019,105294042.8,113282745.1,97268832.11
DALYs,Global,Female,All ages,Ischemic heart disease,Air pollution,Number,2019,16689791.26,19047172.25,14281042.51
DALYs,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,11076103.28,13227338.7,8949796.239
DALYs,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,5613687.978,7484369.834,3901927.294
DALYs,Global,Female,All ages,Ischemic heart disease,All risk factors,Number,2019,66805961.46,72541748.6,60468962.37
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Number,2019,45354419.6,51231553.79,39644689.77
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,32174349.92,37713769.24,26024800.27
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,13180069.68,18251783.64,9051397.78
DALYs,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Number,2019,172100004.2,184130961.4,160171186.2
DALYs,Global,Male,All ages,Ischemic heart disease,Air pollution,Rate,2019,738.593557,847.3040785,637.9323386
DALYs,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,543.6326907,642.2437334,439.1235619
DALYs,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,194.9608664,283.9687344,126.4066809
DALYs,Global,Male,All ages,Ischemic heart disease,All risk factors,Rate,2019,2713.082502,2918.925186,2506.299116
DALYs,Global,Female,All ages,Ischemic heart disease,Air pollution,Rate,2019,432.7715399,493.8991709,370.3119268
DALYs,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,287.2068439,342.9890553,232.0710332
DALYs,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,145.564696,194.0720653,101.1782027
DALYs,Global,Female,All ages,Ischemic heart disease,All risk factors,Rate,2019,1732.299606,1881.030372,1567.979225
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Rate,2019,586.1664229,662.1232702,512.3731312
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,415.8254867,487.4176631,336.3479065
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,170.3409363,235.8884277,116.9814432
DALYs,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Rate,2019,2224.242858,2379.732514,2070.073261
DALYs,Global,Male,70+ years,Ischemic heart disease,Air pollution,Number,2019,6497411.154,7676830.464,5453485.325
DALYs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,4974813.356,5971618.439,3977887.578
DALYs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,1522597.798,2321645.459,932596.0551
DALYs,Global,Male,70+ years,Ischemic heart disease,All risk factors,Number,2019,34464174.54,36986303.34,31705312.37
DALYs,Global,Female,70+ years,Ischemic heart disease,Air pollution,Number,2019,6001434.721,7083330.777,4908543.317
DALYs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,4238621.712,5180014.718,3330111.141
DALYs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,1762813.01,2478340.912,1174161.372
DALYs,Global,Female,70+ years,Ischemic heart disease,All risk factors,Number,2019,34053333.72,37218696.49,30053243.72
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Number,2019,12498845.88,14691774.69,10427487.56
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,9213435.068,11026384.67,7446637.768
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,3285410.807,4707050.295,2167412.502
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Number,2019,68517508.26,73512492.93,62506578.53
DALYs,Global,Male,70+ years,Ischemic heart disease,Air pollution,Rate,2019,3194.182163,3773.99465,2680.979414
DALYs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,2445.660234,2935.698027,1955.563107
DALYs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,748.5219284,1141.340503,458.472092
DALYs,Global,Male,70+ years,Ischemic heart disease,All risk factors,Rate,2019,16942.87909,18182.7789,15586.59916
DALYs,Global,Female,70+ years,Ischemic heart disease,Air pollution,Rate,2019,2305.929721,2721.626365,1886.008338
DALYs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,1628.604531,1990.315724,1279.527748
DALYs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,677.3251898,952.252292,451.1477224
DALYs,Global,Female,70+ years,Ischemic heart disease,All risk factors,Rate,2019,13084.30367,14300.53019,11547.35012
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Rate,2019,2695.605593,3168.550955,2248.879142
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,1987.046432,2378.0423,1606.004156
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,708.559161,1015.161818,467.4423
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Rate,2019,14777.05864,15854.3188,13480.69129
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,719.4585622,823.2604087,622.5593993
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,531.1994332,625.2111295,430.4681672
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,188.259129,274.4973101,121.8210609
DALYs,Global,Male,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,2746.466388,2955.959514,2532.467003
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,384.9943831,439.2519299,330.0257351
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,255.1666191,304.8070437,206.1869157
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,129.827764,173.0443609,90.32747971
DALYs,Global,Female,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,1532.063828,1663.800361,1386.602945
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,547.8234389,618.8398068,478.9874702
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,389.1525973,455.8405195,315.5919243
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,158.6708417,219.726996,108.8636438
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,2116.020005,2263.257067,1971.138907
DALYs,Global,Male,<5 years,Stroke,Air pollution,Number,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,All risk factors,Number,2019,23763.34794,42606.82529,8042.332073
DALYs,Global,Female,<5 years,Stroke,Air pollution,Number,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,All risk factors,Number,2019,17049.94232,29956.03979,5948.820479
DALYs,Global,Both sexes,<5 years,Stroke,Air pollution,Number,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,All risk factors,Number,2019,40813.29026,70973.75252,13205.55472
DALYs,Global,Male,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
DALYs,Global,Male,<5 years,Stroke,All risk factors,Rate,2019,6.940255511,12.44362767,2.348820529
DALYs,Global,Female,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
DALYs,Global,Female,<5 years,Stroke,All risk factors,Rate,2019,5.320725563,9.348293601,1.856430984
DALYs,Global,Both sexes,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,All risk factors,Rate,2019,6.157311741,10.70748075,1.992260772
YLLs,Global,Male,70+ years,All causes,Ambient particulate matter pollution,Number,2019,16698416.02,19558864.65,14010964.96
YLLs,Global,Female,70+ years,All causes,Ambient particulate matter pollution,Number,2019,13095984.14,15636166.62,10506900.45
YLLs,Global,Both sexes,70+ years,All causes,Ambient particulate matter pollution,Number,2019,29794400.16,34669411.68,24960760.53
YLLs,Global,Male,70+ years,All causes,Ambient particulate matter pollution,Rate,2019,8209.082254,9615.302942,6887.908631
YLLs,Global,Female,70+ years,All causes,Ambient particulate matter pollution,Rate,2019,5031.86662,6007.880285,4037.063659
YLLs,Global,Both sexes,70+ years,All causes,Ambient particulate matter pollution,Rate,2019,6425.709421,7477.095162,5383.246289
YLLs,Global,Male,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,1690.632697,2001.223574,1359.715565
YLLs,Global,Female,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,1025.381731,1233.90039,814.9602529
YLLs,Global,Both sexes,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,1343.135984,1588.391681,1080.494352
YLLs,Global,Male,All ages,All causes,Air pollution,Number,2019,111257884.5,126275373.3,97751132.97
YLLs,Global,Female,All ages,All causes,Air pollution,Number,2019,80798307.72,92415247.77,70742930.92
YLLs,Global,Both sexes,All ages,All causes,Air pollution,Number,2019,192056192.3,217370193.9,169990174.7
YLLs,Global,Male,All ages,All causes,Air pollution,Rate,2019,2866.751164,3253.702648,2518.726429
YLLs,Global,Female,All ages,All causes,Air pollution,Rate,2019,2095.125548,2396.35646,1834.386463
YLLs,Global,Both sexes,All ages,All causes,Air pollution,Rate,2019,2482.159229,2809.320681,2196.975146
YLLs,Global,Male,<5 years,All causes,Air pollution,Number,2019,32981450.26,40643509.96,26471377.99
YLLs,Global,Female,<5 years,All causes,Air pollution,Number,2019,28164369.06,34581366.96,22969164.71
YLLs,Global,Both sexes,<5 years,All causes,Air pollution,Number,2019,61145819.32,74986397.13,49470377.72
YLLs,Global,Male,<5 years,All causes,Air pollution,Rate,2019,9632.468138,11870.2274,7731.15503
YLLs,Global,Female,<5 years,All causes,Air pollution,Rate,2019,8789.172165,10791.7059,7167.919959
YLLs,Global,Both sexes,<5 years,All causes,Air pollution,Rate,2019,9224.786064,11312.84982,7463.36636
YLLs,Global,Male,All ages,All causes,Household air pollution from solid fuels,Number,2019,44998209.8,59206730.45,32108574.29
YLLs,Global,Female,All ages,All causes,Household air pollution from solid fuels,Number,2019,38567661.1,49474686.98,28200844.92
YLLs,Global,Both sexes,All ages,All causes,Household air pollution from solid fuels,Number,2019,83565870.9,108481616.7,60754109.63
YLLs,Global,Male,All ages,All causes,Household air pollution from solid fuels,Rate,2019,1159.456436,1525.563462,827.3327603
YLLs,Global,Female,All ages,All causes,Household air pollution from solid fuels,Rate,2019,1000.07159,1282.894204,731.2567842
YLLs,Global,Both sexes,All ages,All causes,Household air pollution from solid fuels,Rate,2019,1080.016194,1402.030536,785.1940214
YLLs,Global,Male,70+ years,All causes,Household air pollution from solid fuels,Number,2019,6323896.162,9474257.93,3800088.93
YLLs,Global,Female,70+ years,All causes,Household air pollution from solid fuels,Number,2019,7170685.173,9955982.999,4842931.056
YLLs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Number,2019,13494581.34,19261552.43,8891848.684
YLLs,Global,Male,70+ years,All causes,Household air pollution from solid fuels,Rate,2019,3108.880728,4657.625163,1868.155792
YLLs,Global,Female,70+ years,All causes,Household air pollution from solid fuels,Rate,2019,2755.190522,3825.38479,1860.798156
YLLs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Rate,2019,2910.354227,4154.107424,1917.690424
YLLs,Global,Male,Age-standardized,All causes,Household air pollution from solid fuels,Rate,2019,1238.473531,1623.991726,889.978019
YLLs,Global,Female,Age-standardized,All causes,Household air pollution from solid fuels,Rate,2019,1054.304007,1343.804192,770.3760742
YLLs,Global,Both sexes,Age-standardized,All causes,Household air pollution from solid fuels,Rate,2019,1145.6884,1483.493062,832.1057514
YLLs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Number,2019,21960462.79,29271093.11,16101296.41
YLLs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Number,2019,18520743.71,24241436.2,13511152.19
YLLs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Number,2019,40481206.5,53134013.73,29592869.77
YLLs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Rate,2019,6413.710025,8548.831831,4702.498631
YLLs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Rate,2019,5779.714244,7564.953995,4216.385691
YLLs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Rate,2019,6107.211805,8016.082127,4464.538961
YLLs,Global,Male,70+ years,All causes,Air pollution,Number,2019,24230911.56,27779538.94,20957743.5
YLLs,Global,Female,70+ years,All causes,Air pollution,Number,2019,21148979.01,24335024.8,17931730.21
YLLs,Global,Both sexes,70+ years,All causes,Air pollution,Number,2019,45379890.58,51168389.07,39647510.56
YLLs,Global,Male,70+ years,All causes,Air pollution,Rate,2019,11912.12064,13656.65581,10303.00359
YLLs,Global,Female,70+ years,All causes,Air pollution,Rate,2019,8126.066773,9350.240326,6889.904091
YLLs,Global,Both sexes,70+ years,All causes,Air pollution,Rate,2019,9787.006581,11035.40256,8550.713584
YLLs,Global,Male,Age-standardized,All causes,Air pollution,Rate,2019,2989.12575,3398.399995,2625.401199
YLLs,Global,Female,Age-standardized,All causes,Air pollution,Rate,2019,2111.925626,2430.091388,1835.673775
YLLs,Global,Both sexes,Age-standardized,All causes,Air pollution,Rate,2019,2533.588781,2879.380061,2239.517478
YLLs,Global,Male,<5 years,All causes,Ambient ozone pollution,Number,2019,0,0,0
YLLs,Global,Female,<5 years,All causes,Ambient ozone pollution,Number,2019,0,0,0
YLLs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Number,2019,0,0,0
YLLs,Global,Male,<5 years,All causes,Ambient ozone pollution,Rate,2019,0,0,0
YLLs,Global,Female,<5 years,All causes,Ambient ozone pollution,Rate,2019,0,0,0
YLLs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Rate,2019,0,0,0
YLLs,Global,Male,All ages,All causes,Ambient ozone pollution,Number,2019,3695020.034,5805268.609,1721582.886
YLLs,Global,Female,All ages,All causes,Ambient ozone pollution,Number,2019,2515125.323,3964167.387,1181390.964
YLLs,Global,Both sexes,All ages,All causes,Ambient ozone pollution,Number,2019,6210145.357,9630800.613,2985050.425
YLLs,Global,Male,All ages,All causes,Ambient ozone pollution,Rate,2019,95.20856008,149.5827519,44.35955046
YLLs,Global,Female,All ages,All causes,Ambient ozone pollution,Rate,2019,65.21799119,102.7921079,30.6338395
YLLs,Global,Both sexes,All ages,All causes,Ambient ozone pollution,Rate,2019,80.260727,124.4697208,38.57918026
YLLs,Global,Male,70+ years,All causes,Ambient ozone pollution,Number,2019,1990180.804,3106591.901,915443.5767
YLLs,Global,Female,70+ years,All causes,Ambient ozone pollution,Number,2019,1523276.706,2436694.329,710936.9796
